Time (s),Voltage (V)
50.52178478240967,0.43
50.645211935043335,0.43
50.74784708023071,0.43
50.85473990440369,0.43
50.955942153930664,0.43
51.057369232177734,0.43
51.167051553726196,0.43
51.268187522888184,0.43
51.36947536468506,0.43
51.47598099708557,0.43
51.57689380645752,0.43
51.67820763587952,0.43
51.78003263473511,0.43
51.88147735595703,0.43
51.98253273963928,0.43
52.08363151550293,0.43
52.18518877029419,0.43
52.28603959083557,0.43
52.38855576515198,0.43
52.4897985458374,0.43
52.59667730331421,0.43
52.69762110710144,0.43
52.79837155342102,0.43
52.89974761009216,0.43
53.00246572494507,0.43
53.10365080833435,0.43
53.20669603347778,0.43
53.307594776153564,0.43
53.40878438949585,0.43
53.513789892196655,0.43
53.61751174926758,0.43
53.718438386917114,0.43
53.819350719451904,0.43
53.91967582702637,0.43
54.02169418334961,0.43
54.1223931312561,0.43
54.223740100860596,0.43
54.32480478286743,0.43
54.42562460899353,0.43
54.52951645851135,0.43
54.629828453063965,0.43
54.73086953163147,0.43
54.83216834068298,0.43
54.933247566223145,0.43
55.03398847579956,0.43
55.134639263153076,0.43
55.23570537567139,0.43
55.336912631988525,0.43
55.437713861465454,0.43
55.538490772247314,0.43
55.63960289955139,0.43
55.74101519584656,0.43
55.84217929840088,0.43
55.9455885887146,0.43
56.04642295837402,0.43
56.14716148376465,0.43
56.247912883758545,0.43
56.348942041397095,0.43
56.45094275474548,0.43
56.55244541168213,0.43
56.65370512008667,0.43
56.7540340423584,0.43
56.855796813964844,0.43
56.95728087425232,0.43
57.05890393257141,0.43
57.16111993789673,0.43
57.26185369491577,0.43
57.363521575927734,0.43
57.464699268341064,0.43
57.56605553627014,0.43
57.66751408576965,0.43
57.768617391586304,0.43
57.87110996246338,0.43
57.97238111495972,0.43
58.07367920875549,0.43
58.174466371536255,0.43
58.274868965148926,0.42
58.37875962257385,0.43
58.47998857498169,0.43
58.58214473724365,0.43
58.68352174758911,0.43
58.79476571083069,0.43
58.89650511741638,0.43
